Ref1	Ref2	Test1	Test2	Asc_min	Asc_max	Nr_sites	f	std	Z
NL	IBS	HAD008	12884A	12	187	76843	0.000391300970290072	0.000155572576164384	2.51523102552862
NL	IBS	HAD008	12884A	13	186	75765	0.000392072933148551	0.000157171404849515	2.49455639544575
NL	IBS	HAD008	12884A	14	185	74678	0.000403245129489275	0.000159871147787146	2.52231334465779
NL	IBS	HAD008	12884A	15	184	73596	0.000404441121528344	0.000162276089479328	2.4923026110995
NL	IBS	HAD008	12884A	16	183	72504	0.00041606438789584	0.000165200196757125	2.51854656388534
NL	IBS	HAD008	12884A	17	182	71440	0.000422901108342665	0.000168488548371073	2.5099694455868
NL	IBS	HAD008	12884A	18	181	70387	0.000430110567008112	0.000172838660800588	2.48850902347798
NL	IBS	HAD008	12884A	19	180	69395	0.000432312336335471	0.000175104990310198	2.46887501932201
NL	IBS	HAD008	15579A	0	199	17315	0.000728189846953509	0.000226482673150509	3.21521216976095
NL	IBS	HAD008	15579A	1	198	16963	0.00074378787124919	0.000231166156976086	3.21754655170451
NL	IBS	HAD008	15579A	2	197	16740	0.000753720327359618	0.000234494277327197	3.21423761786702
NL	IBS	HAD008	15579A	3	196	16524	0.000765524424473493	0.000237197301971418	3.22737408103291
NL	IBS	HAD008	15579A	4	195	16300	0.000776635595092024	0.000240832009197654	3.22480220830873
NL	IBS	HAD008	15579A	5	194	16096	0.000785037239065606	0.000243813609194736	3.21982534797141
NL	IBS	HAD008	15579A	6	193	15904	0.000796906262575453	0.000246888194622456	3.2278022195192
NL	IBS	HAD008	15579A	7	192	15707	0.000804339020818743	0.000249787879682103	3.22008826786311
NL	IBS	HAD008	15579A	8	191	15537	0.000818113709210272	0.000252108475735988	3.24508609566547
NL	IBS	HAD008	15579A	9	190	15348	0.000833966634089132	0.00025651650021993	3.25112276744035
NL	IBS	HAD008	15579A	10	189	15147	0.000842256902356902	0.000260674078605032	3.23107271296074
NL	IBS	HAD008	15579A	11	188	14916	0.00085603515017431	0.000263163591794454	3.25286315001705
NL	IBS	HAD008	15579A	12	187	14703	0.000867743644154254	0.000264282922431423	3.28338901420851
NL	IBS	HAD008	15579A	13	186	14483	0.000876184146930884	0.000269058771836628	3.25647865315799
NL	IBS	HAD008	15579A	14	185	14268	0.000890520262125035	0.00027627016235592	3.22336749843356
NL	IBS	HAD008	15579A	15	184	14069	0.00089075573246144	0.000284237275429891	3.13384559120273
NL	IBS	HAD008	15579A	16	183	13857	0.00089686539655048	0.000287514261034594	3.11937708176001
NL	IBS	HAD008	15579A	17	182	13636	0.000898024376650044	0.000292315345426522	3.07210822387624
NL	IBS	HAD008	15579A	18	181	13431	0.00089638058968059	0.000294635423453543	3.04233815192262
NL	IBS	HAD008	15579A	19	180	13250	0.000895770203773585	0.000294415224140601	3.04254036586709
NL	IBS	HAD008	6DT18	0	199	11723	0.00084459282777446	0.000277008537784053	3.04897760383428
NL	IBS	HAD008	6DT18	1	198	11514	0.000859523741532048	0.00028179689779609	3.05015331344777
NL	IBS	HAD008	6DT18	2	197	11369	0.000873006417450963	0.000285787503155446	3.05473965030625
NL	IBS	HAD008	6DT18	3	196	11225	0.000879977699777283	0.000289965259691286	3.03476940897733
NL	IBS	HAD008	6DT18	4	195	11099	0.000892080402738985	0.000293190223591587	3.04266762994679
NL	IBS	HAD008	6DT18	5	194	10958	0.000907323081766745	0.000297581088900453	3.0489944274324
NL	IBS	HAD008	6DT18	6	193	10832	0.000903211782680946	0.000302016713404049	2.99060198523714
NL	IBS	HAD008	6DT18	7	192	10682	0.000910793558322412	0.000306662533994451	2.9700190188179
NL	IBS	HAD008	6DT18	8	191	10555	0.00091779268498342	0.000313425714882691	2.92826223696078
NL	IBS	HAD008	6DT18	9	190	10420	0.000919358981765834	0.00031915476567566	2.88060552634871
NL	IBS	HAD008	6DT18	10	189	10283	0.000932794718467374	0.000323082767157383	2.88716952214596
NL	IBS	HAD008	6DT18	11	188	10142	0.000927195709919148	0.000328436286953842	2.82306111337038
NL	IBS	HAD008	6DT18	12	187	9990	0.000933941740740741	0.000333132704112729	2.80351262187907
NL	IBS	HAD008	6DT18	13	186	9842	0.000936478580573054	0.000335943775066343	2.78760509965728
NL	IBS	HAD008	6DT18	14	185	9709	0.000947903881965187	0.000340569886475406	2.78328742383875
NL	IBS	HAD008	6DT18	15	184	9558	0.000966942163632559	0.000344398825675107	2.80762328889221
NL	IBS	HAD008	6DT18	16	183	9406	0.000987834765043589	0.000348415034003279	2.8352242832159
NL	IBS	HAD008	6DT18	17	182	9262	0.00101692952925934	0.000354839146675827	2.86588878027142
NL	IBS	HAD008	6DT18	18	181	9137	0.00102267180693882	0.000359992275677662	2.84081597310305
NL	IBS	HAD008	6DT18	19	180	8984	0.00106376770926091	0.000366554174772891	2.90207500683902
NL	IBS	HAD008	6DT21	0	199	13863	0.000279801451345307	0.000259395322806733	1.07866806663194
NL	IBS	HAD008	6DT21	1	198	13590	0.000285422186902133	0.000264575100213724	1.07879459053996
NL	IBS	HAD008	6DT21	2	197	13397	0.000288322962603568	0.000268252843523151	1.07481791736789
NL	IBS	HAD008	6DT21	3	196	13214	0.000291057455728772	0.00027170875215127	1.07121119001249
NL	IBS	HAD008	6DT21	4	195	13044	0.000294264992333639	0.00027633493287208	1.06488524369758
NL	IBS	HAD008	6DT21	5	194	12881	0.00029893563853738	0.000279908438322487	1.06797651520949
NL	IBS	HAD008	6DT21	6	193	12726	0.000304764581958195	0.000283153965236016	1.07632108102094
NL	IBS	HAD008	6DT21	7	192	12570	0.000313626322195704	0.00028566186856361	1.09789354726519
NL	IBS	HAD008	6DT21	8	191	12427	0.000325453477910999	0.0002880937097079	1.12967922222592
NL	IBS	HAD008	6DT21	9	190	12264	0.000334829736627527	0.000291164722629402	1.14996670477042
NL	IBS	HAD008	6DT21	10	189	12122	0.00033909617967332	0.000297286167108646	1.14063894385437
NL	IBS	HAD008	6DT21	11	188	11944	0.000354223960984594	0.000300002654680685	1.18073608835769
NL	IBS	HAD008	6DT21	12	187	11823	0.000346930169161803	0.000305855685754844	1.13429367286598
NL	IBS	HAD008	6DT21	13	186	11664	0.000337663399348422	0.000307282061825692	1.09887117178992
NL	IBS	HAD008	6DT21	14	185	11508	0.000343800320646506	0.000310298442208704	1.10796663431288
NL	IBS	HAD008	6DT21	15	184	11360	0.000357096988556338	0.000312539223580487	1.14256695356631
NL	IBS	HAD008	6DT21	16	183	11189	0.000352716631513093	0.000317067683917543	1.11243324187154
NL	IBS	HAD008	6DT21	17	182	11022	0.000341888050263109	0.000317631527259344	1.07636686198332
NL	IBS	HAD008	6DT21	18	181	10867	0.00035575898500046	0.000322868161962001	1.10187075380424
NL	IBS	HAD008	6DT21	19	180	10727	0.000369107298405891	0.000328411204408981	1.12391810465221
NL	IBS	HAD008	6DT22	0	199	12909	0.00025448036408707	0.000273540668627029	0.930320033815713
NL	IBS	HAD008	6DT22	1	198	12629	0.000260122497426558	0.000279302062274924	0.931330385847682
NL	IBS	HAD008	6DT22	2	197	12468	0.000262613662977222	0.000282656509028119	0.92909115689636
NL	IBS	HAD008	6DT22	3	196	12321	0.000265746867137407	0.000286103113178195	0.928849966661813
NL	IBS	HAD008	6DT22	4	195	12166	0.000266469315304948	0.000289152544264191	0.921552725683374
NL	IBS	HAD008	6DT22	5	194	12039	0.000270494342553368	0.000291895002338822	0.92668370607931
NL	IBS	HAD008	6DT22	6	193	11893	0.000272266853611368	0.000297597988559909	0.914881363711091
NL	IBS	HAD008	6DT22	7	192	11749	0.000281381810366839	0.000301122725917112	0.934442292622886
NL	IBS	HAD008	6DT22	8	191	11596	0.000297529060883064	0.000304765601079768	0.976255390467082
NL	IBS	HAD008	6DT22	9	190	11440	0.000306308434440558	0.000312277607331652	0.980885043464695
NL	IBS	HAD008	6DT22	10	189	11279	0.000312899112509974	0.000316380099774998	0.988997451902001
NL	IBS	HAD008	6DT22	11	188	11113	0.000318112183028885	0.000318734254474715	0.998048306897998
NL	IBS	HAD008	6DT22	12	187	10953	0.000320130830822606	0.000325569810881106	0.983293966833778
NL	IBS	HAD008	6DT22	13	186	10756	0.000311564716437338	0.000331438558697597	0.94003762767267
NL	IBS	HAD008	6DT22	14	185	10605	0.000313957651107968	0.000333354642076228	0.941812746786874
NL	IBS	HAD008	6DT22	15	184	10455	0.000315825164036346	0.000334290998418288	0.944761197671149
NL	IBS	HAD008	6DT22	16	183	10280	0.000338125193579766	0.000342054682410225	0.988512103378412
NL	IBS	HAD008	6DT22	17	182	10120	0.000347059475296443	0.000349167312792362	0.993963245072792
NL	IBS	HAD008	6DT22	18	181	9965	0.000356208408429503	0.000360565481770676	0.987915999835102
NL	IBS	HAD008	6DT22	19	180	9812	0.000338282285976356	0.000362257540924282	0.93381709905402
NL	IBS	HAD008	6DT23	0	199	3754	0.00054118652637187	0.000613899602842057	0.881555426761053
NL	IBS	HAD008	6DT23	1	198	3675	0.000552820195918367	0.000627806217392851	0.880558651066112
NL	IBS	HAD008	6DT23	2	197	3630	0.000559673338842975	0.000636736974211964	0.87897100609814
NL	IBS	HAD008	6DT23	3	196	3585	0.000566698527196653	0.000643199824397764	0.881061383571209
NL	IBS	HAD008	6DT23	4	195	3543	0.000571776607394863	0.000650675307057445	0.878743362769694
NL	IBS	HAD008	6DT23	5	194	3510	0.000565909122507123	0.000652186864015431	0.867710090054394
NL	IBS	HAD008	6DT23	6	193	3480	0.000564508511494253	0.000658631175014876	0.857093518966063
NL	IBS	HAD008	6DT23	7	192	3436	0.000563042054714785	0.000670831929376297	0.839319105216519
NL	IBS	HAD008	6DT23	8	191	3391	0.000571871925685638	0.000676701418807448	0.845087522785824
NL	IBS	HAD008	6DT23	9	190	3341	0.000584577102663872	0.000688283236937212	0.84932636927957
NL	IBS	HAD008	6DT23	10	189	3298	0.000601868677986659	0.000698885075966282	0.861184046825599
NL	IBS	HAD008	6DT23	11	188	3246	0.00060929023413432	0.000708870515345462	0.859522608070935
NL	IBS	HAD008	6DT23	12	187	3195	0.000595769233176839	0.000718168322235169	0.829567685918831
NL	IBS	HAD008	6DT23	13	186	3152	0.000594983470812184	0.000728420075516858	0.816813663997395
NL	IBS	HAD008	6DT23	14	185	3090	0.000666696763754046	0.000737547982175617	0.903936801219937
NL	IBS	HAD008	6DT23	15	184	3051	0.000654452671255327	0.000744858200108033	0.878627195297583
NL	IBS	HAD008	6DT23	16	183	2996	0.000687016355140186	0.000754872855025328	0.910108703163177
NL	IBS	HAD008	6DT23	17	182	2959	0.000771694288611018	0.000771363886899491	1.00042833443092
NL	IBS	HAD008	6DT23	18	181	2918	0.000778432864976011	0.000782033912388202	0.995395279724899
NL	IBS	HAD008	6DT23	19	180	2868	0.000756955509065551	0.000796367975539377	0.950509729566747
NL	IBS	HAD010	12880A	0	199	27263	0.000104647134211203	0.00020299184207034	0.515523841470145
NL	IBS	HAD010	12880A	1	198	26722	0.000106765766783923	0.000207195311561865	0.515290457004597
NL	IBS	HAD010	12880A	2	197	26367	0.000107443560131984	0.000209783896642303	0.512163048983606
NL	IBS	HAD010	12880A	3	196	26041	0.000109358021197342	0.000211486233476662	0.517092859424396
NL	IBS	HAD010	12880A	4	195	25725	0.000113232000388727	0.000214057352063681	0.52897973041842
NL	IBS	HAD010	12880A	5	194	25422	0.000113913802218551	0.000216467916350207	0.526238733846626
NL	IBS	HAD010	12880A	6	193	25123	0.000111695740954504	0.000219099462360832	0.509794682976236
NL	IBS	HAD010	12880A	7	192	24818	0.000110614126037554	0.000222207431575555	0.497796699476917
NL	IBS	HAD010	12880A	8	191	24518	0.000111845516763194	0.000224576342943676	0.498028934379991
NL	IBS	HAD010	12880A	9	190	24222	0.000110375460325324	0.000228055368184805	0.483985363746761
NL	IBS	HAD010	12880A	10	189	23925	0.000103616681295716	0.000231211436118792	0.448146869528025
NL	IBS	HAD010	12880A	11	188	23575	0.000100190608695652	0.000233908231691216	0.428332974736497
NL	IBS	HAD010	12880A	12	187	23239	0.000108232402426955	0.000238992145732621	0.452870122970664
NL	IBS	HAD010	12880A	13	186	22903	0.000117480644457059	0.00024192629352726	0.485605110317706
NL	IBS	HAD010	12880A	14	185	22580	0.000114731713906112	0.00024315458309368	0.47184680809372
NL	IBS	HAD010	12880A	15	184	22229	0.000127633168383643	0.000244503480298195	0.522009618137059
NL	IBS	HAD010	12880A	16	183	21895	0.000134340063941539	0.000248815563037266	0.539918252305701
NL	IBS	HAD010	12880A	17	182	21593	0.00013503672486454	0.000251098411415678	0.537784066825476
NL	IBS	HAD010	12880A	18	181	21229	0.000144397305572566	0.000254466875614751	0.567450302612965
NL	IBS	HAD010	12880A	19	180	20917	0.000135837586652006	0.000255857598708333	0.530910894723337
NL	IBS	HAD010	12884A	0	199	131532	0.000534446532402761	0.000133120593289234	4.01475473626801
NL	IBS	HAD010	12884A	1	198	129066	0.000544580215161236	0.00013585791199716	4.00845417948583
NL	IBS	HAD010	12884A	2	197	127429	0.000551208409467233	0.000137524168403111	4.00808393075702
NL	IBS	HAD010	12884A	3	196	126015	0.000557814758877912	0.000138907855341192	4.01571788368469
NL	IBS	HAD010	12884A	4	195	124459	0.000564168535742694	0.000140733258105755	4.00877904296614
NL	IBS	HAD010	12884A	5	194	123059	0.00056890554376356	0.000142174489723299	4.00146007114757
NL	IBS	HAD010	12884A	6	193	121683	0.000574001759489822	0.000143405700180598	4.00264256418646
NL	IBS	HAD010	12884A	7	192	120253	0.000580467258862564	0.000144622529963403	4.01367103043664
NL	IBS	HAD010	12884A	8	191	118856	0.000585795876943528	0.00014625386507278	4.00533604121859
NL	IBS	HAD010	12884A	9	190	117374	0.000589141214834631	0.000147731194434327	3.98792697162231
NL	IBS	HAD010	12884A	10	189	115920	0.000592344574879227	0.000149577417321696	3.96012035429969
NL	IBS	HAD010	12884A	11	188	114376	0.000593199153843463	0.000150524184617615	3.94088933516167
NL	IBS	HAD010	12884A	12	187	112782	0.000602475291269884	0.000152252231893871	3.95708676172213
NL	IBS	HAD010	12884A	13	186	111226	0.000605845893226404	0.000154194704486159	3.92909662653678
NL	IBS	HAD010	12884A	14	185	109627	0.000605836615249893	0.000155570265935071	3.89429568438704
NL	IBS	HAD010	12884A	15	184	107960	0.000610971751945165	0.000156914441754706	3.89366169941361
NL	IBS	HAD010	12884A	16	183	106403	0.000618239032170146	0.000159426362783633	3.87789711422567
NL	IBS	HAD010	12884A	17	182	104860	0.000623030177570094	0.000162828016663046	3.82630821364964
NL	IBS	HAD010	12884A	18	181	103242	0.000628687525619419	0.000165316081857207	3.80294233057406
NL	IBS	HAD010	12884A	19	180	101675	0.000632906035111876	0.000169890357798754	3.72537937592429
NL	IBS	HAD010	15579A	0	199	25155	0.000611794188034188	0.000224148886889829	2.72940988698681
NL	IBS	HAD010	15579A	1	198	24658	0.000623770167896828	0.000228835460318693	2.72584575409825
NL	IBS	HAD010	15579A	2	197	24328	0.000630955342403815	0.000232031025946589	2.71927144152288
NL	IBS	HAD010	15579A	3	196	24043	0.00063910936239238	0.000234723262136053	2.72282072333305
NL	IBS	HAD010	15579A	4	195	23751	0.00064626737611048	0.00023800388985553	2.71536476358755
NL	IBS	HAD010	15579A	5	194	23469	0.000654776276364566	0.000241011036326206	2.71678959746197
NL	IBS	HAD010	15579A	6	193	23182	0.000662676451988611	0.000243468565595195	2.72181523872948
NL	IBS	HAD010	15579A	7	192	22910	0.000671564767350502	0.000246440704649819	2.72505618868751
NL	IBS	HAD010	15579A	8	191	22650	0.000675515943487858	0.000249367968418714	2.70891224631384
NL	IBS	HAD010	15579A	9	190	22365	0.000686021761681198	0.000251293531369886	2.72996188139607
NL	IBS	HAD010	15579A	10	189	22062	0.000699248377300336	0.000254501731699594	2.74751913329103
NL	IBS	HAD010	15579A	11	188	21779	0.000701976146746867	0.000258912291903765	2.71125075439749
NL	IBS	HAD010	15579A	12	187	21463	0.000710454777990029	0.000259854803661163	2.73404519747276
NL	IBS	HAD010	15579A	13	186	21161	0.00071673671376589	0.000264892573331878	2.70576371678003
NL	IBS	HAD010	15579A	14	185	20859	0.000717466124934081	0.00026836622764149	2.6734590683763
NL	IBS	HAD010	15579A	15	184	20532	0.000723215371127995	0.000273370733479531	2.64554790457167
NL	IBS	HAD010	15579A	16	183	20237	0.000721384404803084	0.000279702196032875	2.57911598491095
NL	IBS	HAD010	15579A	17	182	19947	0.000738585662004311	0.000283879671937097	2.60175607842738
NL	IBS	HAD010	15579A	18	181	19629	0.000752385011972082	0.000283584506812913	2.65312453218204
NL	IBS	HAD010	15579A	19	180	19328	0.00073914355856788	0.000285448103892751	2.58941484805096
NL	IBS	HAD010	6DT18	0	199	17130	0.000737716342089901	0.000225627686188598	3.26961799126573
NL	IBS	HAD010	6DT18	1	198	16790	0.000751867909469923	0.000230348112281207	3.26405066672327
NL	IBS	HAD010	6DT18	2	197	16585	0.000760316757913778	0.000233453200511187	3.25682730521119
NL	IBS	HAD010	6DT18	3	196	16403	0.000761744335182588	0.000235477440775481	3.23489304399602
NL	IBS	HAD010	6DT18	4	195	16193	0.000767366498487	0.000238462386869513	3.21797709299499
NL	IBS	HAD010	6DT18	5	194	15999	0.000774954484655291	0.000241096434344257	3.21429259940338
NL	IBS	HAD010	6DT18	6	193	15805	0.000779510729515976	0.000242674705561223	3.21216307943276
NL	IBS	HAD010	6DT18	7	192	15606	0.000788946461617327	0.0002454501594199	3.2142837612407
NL	IBS	HAD010	6DT18	8	191	15430	0.000808043415424498	0.00024841382641353	3.25281175806761
NL	IBS	HAD010	6DT18	9	190	15248	0.0008160307909234	0.000252582322265361	3.2307517945222
NL	IBS	HAD010	6DT18	10	189	15073	0.000821114104690506	0.000254532121911514	3.22597438203089
NL	IBS	HAD010	6DT18	11	188	14883	0.00082484790028892	0.000258467477688644	3.19130247126314
NL	IBS	HAD010	6DT18	12	187	14663	0.000841279840414649	0.000262335717635183	3.20688257015986
NL	IBS	HAD010	6DT18	13	186	14459	0.000852089107130508	0.000265339976697369	3.21131070310732
NL	IBS	HAD010	6DT18	14	185	14245	0.000856584921024921	0.000268637896918883	3.18862279242594
NL	IBS	HAD010	6DT18	15	184	14007	0.000866447733276218	0.000272644470032655	3.17793987595803
NL	IBS	HAD010	6DT18	16	183	13792	0.000880671983758701	0.00027783100942603	3.16981169804651
NL	IBS	HAD010	6DT18	17	182	13564	0.000880486287230906	0.000284357826119389	3.09640251245004
NL	IBS	HAD010	6DT18	18	181	13352	0.000893452089574595	0.0002890559893606	3.09093090079516
NL	IBS	HAD010	6DT18	19	180	13144	0.000920697930614729	0.000289751670605932	3.1775414053329
NL	IBS	HAD010	6DT21	0	199	20417	0.000212260586765929	0.000199225921173982	1.06542655451227
NL	IBS	HAD010	6DT21	1	198	19998	0.000217138602860286	0.000203068321056885	1.0692884135259
NL	IBS	HAD010	6DT21	2	197	19717	0.000219247574681746	0.000205501033312675	1.06689280899213
NL	IBS	HAD010	6DT21	3	196	19473	0.00022334173573666	0.000208078606746527	1.07335270659865
NL	IBS	HAD010	6DT21	4	195	19225	0.000225420474902471	0.0002108033053726	1.06934032416634
NL	IBS	HAD010	6DT21	5	194	19001	0.000229628513762433	0.000213007874450889	1.07802828582929
NL	IBS	HAD010	6DT21	6	193	18779	0.000230154944352734	0.000213576606192081	1.07762244403183
NL	IBS	HAD010	6DT21	7	192	18543	0.000230293474626544	0.000216511603426306	1.06365419211783
NL	IBS	HAD010	6DT21	8	191	18320	0.000230254727074237	0.000217793867558916	1.0572140054033
NL	IBS	HAD010	6DT21	9	190	18089	0.000223560473215767	0.000221603030817254	1.00883310300989
NL	IBS	HAD010	6DT21	10	189	17859	0.000224913964947645	0.000223936156509747	1.00436646074997
NL	IBS	HAD010	6DT21	11	188	17603	0.000219727580526047	0.000227083679255326	0.967606220079742
NL	IBS	HAD010	6DT21	12	187	17361	0.000222536247911987	0.000229966369453052	0.967690399432159
NL	IBS	HAD010	6DT21	13	186	17112	0.000208307433380084	0.000231045394023749	0.901586609247323
NL	IBS	HAD010	6DT21	14	185	16858	0.000212300919444774	0.000238457009274129	0.890311088321643
NL	IBS	HAD010	6DT21	15	184	16582	0.000215372693281872	0.000245462689308927	0.877415194497501
NL	IBS	HAD010	6DT21	16	183	16343	0.000221671651471578	0.000248445817823589	0.892233378744086
NL	IBS	HAD010	6DT21	17	182	16099	0.00022057198583763	0.000247482226371125	0.89126394679697
NL	IBS	HAD010	6DT21	18	181	15870	0.000201274360428481	0.000247345161822511	0.813738821270785
NL	IBS	HAD010	6DT21	19	180	15640	0.000176415735294118	0.000250435308976966	0.704436351306769
NL	IBS	HAD010	6DT22	0	199	18945	0.00080793877962523	0.000210493108150609	3.83831464471105
NL	IBS	HAD010	6DT22	1	198	18563	0.000824565004579002	0.000215160915776011	3.83231778692278
NL	IBS	HAD010	6DT22	2	197	18338	0.000833120100338096	0.000217611127718855	3.82848114924736
NL	IBS	HAD010	6DT22	3	196	18137	0.000840628891216849	0.000219927153228501	3.82230606306011
NL	IBS	HAD010	6DT22	4	195	17925	0.000848057719386332	0.000222149009188771	3.81751745138641
NL	IBS	HAD010	6DT22	5	194	17721	0.000855741839625304	0.000224859310886524	3.80567669736015
NL	IBS	HAD010	6DT22	6	193	17530	0.000866826053622362	0.000227716268958037	3.80660572733211
NL	IBS	HAD010	6DT22	7	192	17324	0.000883767133456477	0.000230474632530188	3.83455273907735
NL	IBS	HAD010	6DT22	8	191	17119	0.000892183941819032	0.000232934194432187	3.83019738254346
NL	IBS	HAD010	6DT22	9	190	16892	0.000903324100165759	0.000236807943407413	3.81458530135388
NL	IBS	HAD010	6DT22	10	189	16692	0.000910187371195782	0.000238246375565912	3.82036187972973
NL	IBS	HAD010	6DT22	11	188	16469	0.00091770555589289	0.000240174228974926	3.82099927960505
NL	IBS	HAD010	6DT22	12	187	16240	0.000935736945812809	0.000243839360600909	3.83751394158356
NL	IBS	HAD010	6DT22	13	186	16008	0.000936320139930035	0.000250639571892007	3.73572350472042
NL	IBS	HAD010	6DT22	14	185	15770	0.000939634793912492	0.00025272138751869	3.71806598221926
NL	IBS	HAD010	6DT22	15	184	15518	0.000961812875370537	0.000259068967145028	3.71257463203653
NL	IBS	HAD010	6DT22	16	183	15271	0.000981375469844804	0.000269809071616262	3.6372960477792
NL	IBS	HAD010	6DT22	17	182	15032	0.00100420405800958	0.000275949244500579	3.63908971675939
NL	IBS	HAD010	6DT22	18	181	14788	0.00101227806329456	0.000280852127918725	3.60430975117092
NL	IBS	HAD010	6DT22	19	180	14543	0.00101801329161796	0.000281733069723803	3.61339651257827
NL	IBS	HAD010	6DT23	0	199	5339	0.000205431146282075	0.000373318686094483	0.550283588617589
NL	IBS	HAD010	6DT23	1	198	5233	0.00020905659850946	0.00038063571095068	0.549230123435654
NL	IBS	HAD010	6DT23	2	197	5162	0.000211932037969778	0.000385763573475008	0.54938322989044
NL	IBS	HAD010	6DT23	3	196	5107	0.000210249614254943	0.000389229531032613	0.540168711498221
NL	IBS	HAD010	6DT23	4	195	5046	0.00021497367816092	0.000392754726559215	0.547348417787936
NL	IBS	HAD010	6DT23	5	194	4982	0.000206480004014452	0.000401062131831345	0.514832958852572
NL	IBS	HAD010	6DT23	6	193	4934	0.000216121803810296	0.000404644488336098	0.534102922540699
NL	IBS	HAD010	6DT23	7	192	4877	0.000212770551568588	0.000407032519108866	0.522736001620743
NL	IBS	HAD010	6DT23	8	191	4796	0.000207880421184321	0.000412850882335119	0.503524226491976
NL	IBS	HAD010	6DT23	9	190	4733	0.000208955841960702	0.000419145528728833	0.498528142705982
NL	IBS	HAD010	6DT23	10	189	4670	0.000216262783725911	0.000421219697981963	0.513420395014792
NL	IBS	HAD010	6DT23	11	188	4604	0.000220479887054736	0.000428489204719311	0.514551789464953
NL	IBS	HAD010	6DT23	12	187	4535	0.000244588930540243	0.000437797847625143	0.558680066306922
NL	IBS	HAD010	6DT23	13	186	4476	0.000231701407506704	0.000444427348574588	0.521348220918086
NL	IBS	HAD010	6DT23	14	185	4406	0.000253958783477076	0.000455774562353443	0.557202627030635
NL	IBS	HAD010	6DT23	15	184	4355	0.000239054328358209	0.000459373351106242	0.520392242568119
NL	IBS	HAD010	6DT23	16	183	4289	0.000232761296339473	0.000468260744351141	0.497076253235802
NL	IBS	HAD010	6DT23	17	182	4238	0.00025207413874469	0.000473132334922695	0.532777238287627
NL	IBS	HAD010	6DT23	18	181	4156	0.000268815086621753	0.000481201980963965	0.558632543621809
NL	IBS	HAD010	6DT23	19	180	4088	0.000249548581213308	0.000474561243989581	0.525851161201835
NL	IBS	HAD015	12880A	0	199	27121	0.00053145001806718	0.000230690492680706	2.30373610932787
NL	IBS	HAD015	12880A	1	198	26585	0.000542164977995109	0.000235616188502504	2.3010514746076
NL	IBS	HAD015	12880A	2	197	26244	0.0005489044913123	0.00023875446913281	2.29903336807055
NL	IBS	HAD015	12880A	3	196	25901	0.000556103191768657	0.000242153607056017	2.29648939997005
NL	IBS	HAD015	12880A	4	195	25599	0.000564487609281612	0.000245079224125382	2.30328625894793
NL	IBS	HAD015	12880A	5	194	25300	0.000570287523320158	0.000247460487250278	2.30455993058551
NL	IBS	HAD015	12880A	6	193	24982	0.000575830959090545	0.000250888790623876	2.29516415483787
NL	IBS	HAD015	12880A	7	192	24698	0.000583238027370638	0.000253745735768744	2.29851361089348
NL	IBS	HAD015	12880A	8	191	24389	0.000585360764688999	0.000255412087306521	2.29182874961789
NL	IBS	HAD015	12880A	9	190	24114	0.000588297722899561	0.000257969001623678	2.2804977311102
NL	IBS	HAD015	12880A	10	189	23804	0.000595360384389179	0.000260972894762583	2.28131118724342
NL	IBS	HAD015	12880A	11	188	23483	0.000599141003704807	0.000263548383870621	2.27336246538675
NL	IBS	HAD015	12880A	12	187	23154	0.000603639284356915	0.000267494956607864	2.25663800174679
NL	IBS	HAD015	12880A	13	186	22791	0.000607679399324295	0.000271435187209283	2.23876427213454
NL	IBS	HAD015	12880A	14	185	22438	0.000622253462429808	0.000275946904330745	2.25497533280528
NL	IBS	HAD015	12880A	15	184	22128	0.000644442253705711	0.00028224493209452	2.28327307393387
NL	IBS	HAD015	12880A	16	183	21822	0.00065004045412886	0.000287792026427248	2.25871599779429
NL	IBS	HAD015	12880A	17	182	21508	0.000657045257113633	0.000293341331439389	2.23986594009646
NL	IBS	HAD015	12880A	18	181	21177	0.000652473489634982	0.000293528949162551	2.22285907913517
NL	IBS	HAD015	12880A	19	180	20858	0.000657621137692971	0.000292793148475122	2.24602638797351
NL	IBS	HAD015	12884A	0	199	133302	0.000494928052617365	0.000127490934318265	3.88206467592308
NL	IBS	HAD015	12884A	1	198	130799	0.000504452736106545	0.000130023376163529	3.87970802628674
NL	IBS	HAD015	12884A	2	197	129139	0.000510626865625411	0.000131560422085062	3.88131063683622
NL	IBS	HAD015	12884A	3	196	127719	0.000516285238453166	0.000132976201772326	3.88253861647454
NL	IBS	HAD015	12884A	4	195	126241	0.000521488271876807	0.000134681810789813	3.87200223117472
NL	IBS	HAD015	12884A	5	194	124802	0.000526566059838785	0.000136074593394754	3.86968681443134
NL	IBS	HAD015	12884A	6	193	123407	0.000532588347338482	0.000137446290309294	3.87488339001368
NL	IBS	HAD015	12884A	7	192	121942	0.000537051859982615	0.000138458340327839	3.87879746868982
NL	IBS	HAD015	12884A	8	191	120451	0.000543254196312193	0.000140207807456166	3.87463584352844
NL	IBS	HAD015	12884A	9	190	119067	0.000547253677257342	0.000142153620855434	3.84973435051566
NL	IBS	HAD015	12884A	10	189	117581	0.000546542323929886	0.000143620891040627	3.80545142123704
NL	IBS	HAD015	12884A	11	188	115921	0.000550132590902425	0.000144994079896397	3.7941727779197
NL	IBS	HAD015	12884A	12	187	114392	0.000559759675239527	0.000145991434717367	3.83419531648001
