Ref1	Ref2	Test1	Test2	Asc_min	Asc_max	Nr_sites	f	std	Z
FIN	IBS	HAD002	12880A	0	199	451077	0.000401752712264203	0.000104949380328474	3.82806178566072
FIN	IBS	HAD002	12880A	1	198	434784	0.000416629061902002	0.000108961410459261	3.8236386638715
FIN	IBS	HAD002	12880A	2	197	409471	0.000443139824578541	0.000115746015663038	3.82855359677017
FIN	IBS	HAD002	12880A	3	196	387178	0.000467600179891419	0.000122426232975488	3.81944431782884
FIN	IBS	HAD002	12880A	4	195	367401	0.000490980064697701	0.000128676223373634	3.81562383341058
FIN	IBS	HAD002	12880A	5	194	350739	0.000514282594379296	0.000135759208100278	3.78819677556916
FIN	IBS	HAD002	12880A	6	193	336855	0.000535404790785353	0.00014082248159474	3.8019837793098
FIN	IBS	HAD002	12880A	7	192	325006	0.000549823544365334	0.000145344933182167	3.78288759248468
FIN	IBS	HAD002	12880A	8	191	314266	0.000569419148396581	0.000150836389012748	3.77507809702641
FIN	IBS	HAD002	12880A	9	190	304662	0.00057826789379706	0.000155424811058699	3.72056359507921
FIN	IBS	HAD002	12880A	10	189	296015	0.000590337313311825	0.000158073048843046	3.73458548204498
FIN	IBS	HAD002	12880A	11	188	287890	0.000603595953002883	0.000161132107377195	3.74596945840174
FIN	IBS	HAD002	12880A	12	187	280663	0.000616367202018078	0.000165242673021689	3.73007281198589
FIN	IBS	HAD002	12880A	13	186	273992	0.000626763267540659	0.000169981155062725	3.68725149155137
FIN	IBS	HAD002	12880A	14	185	267279	0.000644217429427676	0.000173654636568279	3.709762331479
FIN	IBS	HAD002	12880A	15	184	261186	0.000658323099553575	0.000177486427510185	3.70914615156023
FIN	IBS	HAD002	12880A	16	183	255404	0.000671100114876822	0.000182687354044096	3.67348970807709
FIN	IBS	HAD002	12880A	17	182	249885	0.000679226995778058	0.000187785676930799	3.61703302871369
