Ref1	Ref2	Test1	Test2	Asc_min	Asc_max	Nr_sites	f	std	Z
SE	IBS	ELY005	6DT22	18	181	237762	0.000812791241775389	0.000159211145485273	5.10511521852325
SE	IBS	ELY005	6DT22	19	180	232903	0.000822144608386324	0.000162808486055398	5.04976508476701
SE	IBS	ELY005	6DT23	0	199	164801	0.000164934458953526	9.41645167734113e-05	1.75155636756899
SE	IBS	ELY005	6DT23	1	198	140463	0.000193080178054007	0.000110583366438666	1.74601465186084
SE	IBS	ELY005	6DT23	2	197	127118	0.000213337218175239	0.000122374163622085	1.74331911132864
SE	IBS	ELY005	6DT23	3	196	118541	0.000229098522452148	0.000130188103621139	1.75975005457371
SE	IBS	ELY005	6DT23	4	195	111874	0.000240564943597261	0.000137928500166966	1.7441278873188
SE	IBS	ELY005	6DT23	5	194	106706	0.000255340413378817	0.000143957551799248	1.77372017089381
SE	IBS	ELY005	6DT23	6	193	102456	0.000265920334973062	0.000148610578320548	1.78937689347713
SE	IBS	ELY005	6DT23	7	192	98879	0.000268844751261643	0.000153566190431003	1.75067669847834
SE	IBS	ELY005	6DT23	8	191	95754	0.000270898199553022	0.000157806296890769	1.71665012670903
SE	IBS	ELY005	6DT23	9	190	92924	0.000275614803387715	0.000162543215278112	1.69564015893334
SE	IBS	ELY005	6DT23	10	189	90368	0.000275116907312324	0.000166805972617085	1.6493228809251
SE	IBS	ELY005	6DT23	11	188	87940	0.000288927675460541	0.000169545062844664	1.70413499875992
SE	IBS	ELY005	6DT23	12	187	85821	0.000299178598012142	0.000175158140290517	1.7080484955819
